gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1951967506	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081057	Animalia	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	Motacilla alba		SPECIES	Motacilla alba Linnaeus, 1758	Motacilla alba		NL	Oost-Maarland	Limburg		10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	50.75	5.7	5000.0						2014-10-10T00:00:00Z	10	10	2014	9687165	9687165	HUMAN_OBSERVATION		Observations	OBS.89081057				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T21:11:57.393Z		
1951967507	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081076	Animalia	Arthropoda	Insecta	Odonata	Lestidae	Lestes	Lestes viridis	der	SPECIES	Chalcolestes viridis (Van der Linden, 1825)	Chalcolestes viridis		NL	Reeuwijk - Polder Oukoop en Negen Viertel	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.0	4.75	5000.0						2014-10-10T00:00:00Z	10	10	2014	5865098	1424036	HUMAN_OBSERVATION		Observations	OBS.89081076				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T17:45:31.895Z		
1951967508	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080721	Animalia	Arthropoda	Insecta	Odonata	Lestidae	Lestes	Lestes virens		SPECIES	Lestes virens Charpentier, 1825	Lestes virens		NL	Leersum - Leersumse Veld	Utrecht		5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.0	5.4	5000.0						2014-10-10T00:00:00Z	10	10	2014	1424067	1424067	HUMAN_OBSERVATION		Observations	OBS.89080721				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:13:16.793Z		
1951967509	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080717	Animalia	Arthropoda	Insecta	Odonata	Aeshnidae	Aeshna	Aeshna mixta		SPECIES	Aeshna mixta Latreille, 1805	Aeshna mixta		NL	Leersum - Leersumse Veld	Utrecht		3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.0	5.4	5000.0						2014-10-10T00:00:00Z	10	10	2014	1425177	1425177	HUMAN_OBSERVATION		Observations	OBS.89080717				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:14:43.081Z		
1951967510	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080748	Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus collybita		SPECIES	Phylloscopus collybita (Vieillot, 1817)	Phylloscopus collybita		NL	Leeuwarden	Friesland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	5.8	5000.0						2014-10-10T00:00:00Z	10	10	2014	2493091	2493091	HUMAN_OBSERVATION		Observations	OBS.89080748				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T22:00:40.069Z		
1951967511	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081252	Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer montanus		SPECIES	Passer montanus (Linnaeus, 1758)	Passer montanus		NL	Texel - Robbenjager	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	5231198	5231198	HUMAN_OBSERVATION		Observations	OBS.89081252				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T21:46:08.096Z		
1951967512	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081162	Animalia	Chordata	Aves	Gruiformes	Rallidae	Fulica	Fulica atra		SPECIES	Fulica atra Linnaeus, 1758	Fulica atra		NL	Pijnacker - Polder van Biesland	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.0	4.4	5000.0						2014-10-10T00:00:00Z	10	10	2014	2474377	2474377	HUMAN_OBSERVATION		Observations	OBS.89081162				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T20:42:05.065Z		
1951967513	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081115	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Chloris	Chloris chloris		SPECIES	Chloris chloris (Linnaeus, 1758)	Chloris chloris		NL	Den Oever - Voorhaven	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.9	5.0	5000.0						2014-10-10T00:00:00Z	10	10	2014	5845582	5845582	HUMAN_OBSERVATION		Observations	OBS.89081115				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T18:08:18.735Z		
1951967514	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080899	Animalia	Arthropoda	Arachnida	Opiliones	Phalangiidae	Phalangium	Phalangium opilio		SPECIES	Phalangium opilio Linnaeus, 1758	Phalangium opilio		NL	Buitenpost - Botanische Tuin de Kruidhof	Friesland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.25	6.1	5000.0						2014-10-10T00:00:00Z	10	10	2014	5776654	5776654	HUMAN_OBSERVATION		Observations	OBS.89080899				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T01:46:53.139Z		
1951967515	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080613	Animalia	Chordata	Aves	Pelecaniformes	Ardeidae	Ardea	Ardea alba		SPECIES	Ardea alba Linnaeus, 1758	Ardea alba		NL	Rosmalen - Rosmalensche Hoeven	Noord-Brabant		3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.75	5.4	5000.0						2014-10-10T00:00:00Z	10	10	2014	9752617	9752617	HUMAN_OBSERVATION		Observations	OBS.89080613				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T16:12:22.321Z		
1951967516	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080936	Animalia	Chordata	Aves	Falconiformes	Falconidae	Falco	Falco tinnunculus		SPECIES	Falco tinnunculus Linnaeus, 1758	Falco tinnunculus		NL	Haastrecht - Het Doove Gat	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.95	4.75	5000.0						2014-10-10T00:00:00Z	10	10	2014	9616058	9616058	HUMAN_OBSERVATION		Observations	OBS.89080936				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T18:39:16.794Z		
1951967517	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081165	Animalia	Chordata	Aves	Passeriformes	Aegithalidae	Aegithalos	Aegithalos caudatus		SPECIES	Aegithalos caudatus (Linnaeus, 1758)	Aegithalos caudatus		NL	Delfgauw - Noordpolder van Delfgauw	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.0	4.35	5000.0						2014-10-10T00:00:00Z	10	10	2014	2495000	2495000	HUMAN_OBSERVATION		Observations	OBS.89081165				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:11:32.652Z		
1951967518	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080772	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser albifrons		SPECIES	Anser albifrons (Scopoli, 1769)	Anser albifrons		NL	Spaarnwoude - Inlaagpolder	Noord-Holland		140	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.4	4.7	5000.0						2014-10-10T00:00:00Z	10	10	2014	2498017	2498017	HUMAN_OBSERVATION		Observations	OBS.89080772				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:53:07.679Z		
1951967519	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080796	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Saxicola	Saxicola rubicola		SPECIES	Saxicola rubicola (Linnaeus, 1766)	Saxicola rubicola		NL	Nationaal Park Zuid-Kennemerland - Kennemerduinen	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.4	4.6	5000.0						2014-10-10T00:00:00Z	10	10	2014	4408759	4408759	HUMAN_OBSERVATION		Observations	OBS.89080796				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:53:38.499Z		
1951967520	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080734	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	Alcedo atthis		SPECIES	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis		NL	Engbertsdijksvenen - Zuid - Nieuwe Leidijk 	Overijssel		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.45	6.65	5000.0						2014-10-10T00:00:00Z	10	10	2014	2475532	2475532	HUMAN_OBSERVATION		Observations	OBS.89080734				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:30:30.993Z		
1951967521	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081125	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus philomelos		SPECIES	Turdus philomelos C.L.Brehm, 1831	Turdus philomelos		NL	Breukelen - Landgoed Gunterstein	Utrecht		8	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.15	5.0	5000.0						2014-10-10T00:00:00Z	10	10	2014	7901064	7901064	HUMAN_OBSERVATION		Observations	OBS.89081125				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T03:45:59.339Z		
1951967522	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081033	Animalia	Chordata	Aves	Anseriformes	Anatidae	Bucephala	Bucephala albeola		SPECIES	Bucephala albeola (Linnaeus, 1758)	Bucephala albeola		NL	IJsselmeer - Wieringermeer	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.85	5.05	5000.0						2014-10-10T00:00:00Z	10	10	2014	2498329	2498329	HUMAN_OBSERVATION		Observations	OBS.89081033				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T16:21:19.993Z		
1951967523	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080594	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Aglais	Aglais io		SPECIES	Aglais io (Linnaeus, 1758)	Aglais io		NL	Reeuwijk - Polder Stein - Noord (Twaalfmorgen)	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.0	4.75	5000.0						2014-10-10T00:00:00Z	10	10	2014	4535827	4535827	HUMAN_OBSERVATION		Observations	OBS.89080594				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:16:09.118Z		
1951967524	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080719	Animalia	Arthropoda	Insecta	Odonata	Lestidae	Lestes	Lestes viridis	der	SPECIES	Chalcolestes viridis (Van der Linden, 1825)	Chalcolestes viridis		NL	Leersum - Leersumse Veld	Utrecht		20	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.0	5.4	5000.0						2014-10-10T00:00:00Z	10	10	2014	5865098	1424036	HUMAN_OBSERVATION		Observations	OBS.89080719				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T17:45:32.131Z		
1951967525	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081060	Animalia	Chordata	Aves	Charadriiformes	Laridae	Chroicocephalus	Chroicocephalus ridibundus		SPECIES	Chroicocephalus ridibundus (Linnaeus, 1766)	Chroicocephalus ridibundus		NL	Deventer - Veenoordkolk	Overijssel		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.2	6.15	5000.0						2014-10-10T00:00:00Z	10	10	2014	6065824	6065824	HUMAN_OBSERVATION		Observations	OBS.89081060				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T17:09:22.131Z		
1951967526	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081040	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Aglais	Aglais io		SPECIES	Aglais io (Linnaeus, 1758)	Aglais io		NL	Lelystad - Vlotgrasweg e.o.	Flevoland		11	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.45	5.5	5000.0						2014-10-10T00:00:00Z	10	10	2014	4535827	4535827	HUMAN_OBSERVATION		Observations	OBS.89081040				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:16:10.507Z		
1951967527	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081251	Animalia	Chordata	Aves	Passeriformes	Corvidae	Coloeus	Coloeus monedula		SPECIES	Coloeus monedula (Linnaeus, 1758)	Coloeus monedula		NL	Texel - Robbenjager	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	6100954	6100954	HUMAN_OBSERVATION		Observations	OBS.89081251				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T18:27:13.398Z		
1951967528	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080968	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba palumbus		SPECIES	Columba palumbus Linnaeus, 1758	Columba palumbus		NL	Haastrecht - Het Doove Gat	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.95	4.75	5000.0						2014-10-10T00:00:00Z	10	10	2014	2495455	2495455	HUMAN_OBSERVATION		Observations	OBS.89080968				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T17:46:32.515Z		
1951967529	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080536	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Episyrphus	Episyrphus balteatus		SPECIES	Episyrphus balteatus (De Geer, 1776)	Episyrphus balteatus		NL	Oosterhout (NB) - Zuid	Noord-Brabant		3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.6	4.85	5000.0						2014-10-09T00:00:00Z	9	10	2014	1536449	1536449	HUMAN_OBSERVATION		Observations	OBS.89080536				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T20:15:42.598Z		
1951967530	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080929	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria		SPECIES	Pararge aegeria (Linnaeus, 1758)	Pararge aegeria		NL	Buitenpost - Botanische Tuin de Kruidhof	Friesland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.25	6.1	5000.0						2014-10-10T00:00:00Z	10	10	2014	8049830	8049830	HUMAN_OBSERVATION		Observations	OBS.89080929				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:54:46.370Z		
1951967531	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080617	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Aglais	Aglais io		SPECIES	Aglais io (Linnaeus, 1758)	Aglais io		NL	Rosmalen - Rosmalensche Hoeven	Noord-Brabant		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.75	5.4	5000.0						2014-10-10T00:00:00Z	10	10	2014	4535827	4535827	HUMAN_OBSERVATION		Observations	OBS.89080617				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:16:10.532Z		
1951967532	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080961	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser anser		SPECIES	Anser anser (Linnaeus, 1758)	Anser anser		NL	Haastrecht - Het Doove Gat	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.95	4.75	5000.0						2014-10-10T00:00:00Z	10	10	2014	2498036	2498036	HUMAN_OBSERVATION		Observations	OBS.89080961				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:53:44.016Z		
1951967533	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/890804	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Poa	Poa annua		SPECIES	Poa annua L.	Poa annua		NL	Ypelo - Ypeloweg e.o.	Overijssel		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.3	6.6	5000.0						1988-07-01T00:00:00Z	1	7	1988	2704179	2704179	HUMAN_OBSERVATION		Observations	OBS.890804				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T02:08:21.042Z		
1951967534	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081065	Animalia	Chordata	Aves	Passeriformes	Calcariidae	Plectrophenax	Plectrophenax nivalis		SPECIES	Plectrophenax nivalis (Linnaeus, 1758)	Plectrophenax nivalis		NL	Den Helder - Zeedijk t.h.v. Uitkijkpunt Kanaalweg	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.95	4.75	5000.0						2014-10-10T00:00:00Z	10	10	2014	2491719	2491719	HUMAN_OBSERVATION		Observations	OBS.89081065				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T02:06:26.787Z		
1951967535	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080650	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Mucidula	Mucidula mucida		SPECIES	Oudemansiella mucida (Schrad.) Höhn., 1910	Oudemansiella mucida		NL	Soest - Landgoed Pijnenburg	Utrecht		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.15	5.2	5000.0						2014-10-10T00:00:00Z	10	10	2014	5243647	2537081	HUMAN_OBSERVATION		Observations	OBS.89080650				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T01:21:41.803Z		
1951967536	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080747	Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus major		SPECIES	Parus major Linnaeus, 1758	Parus major		NL	Leeuwarden	Friesland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	5.8	5000.0						2014-10-10T00:00:00Z	10	10	2014	9705453	9705453	HUMAN_OBSERVATION		Observations	OBS.89080747				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:57:19.144Z		
1951967537	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080139	Animalia	Chordata	Aves	Pelecaniformes	Ardeidae	Ardea	Ardea alba		SPECIES	Ardea alba Linnaeus, 1758	Ardea alba		NL	Drentsche Aa - Rolderdiep (NP)	Drenthe		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.0	6.65	5000.0						2014-10-10T00:00:00Z	10	10	2014	9752617	9752617	HUMAN_OBSERVATION		Observations	OBS.89080139				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T16:12:17.469Z		
1951967538	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080519	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Lasiommata	Lasiommata megera		SPECIES	Lasiommata megera (Linnaeus, 1767)	Lasiommata megera		NL	Vlaardingen - Broekpolder	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.9	4.3	5000.0						2014-10-10T00:00:00Z	10	10	2014	4535632	4535632	HUMAN_OBSERVATION		Observations	OBS.89080519				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T22:46:03.863Z		
1951967539	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080665	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cyathus	Cyathus striatus		SPECIES	Cyathus striatus (Huds.) Willd.	Cyathus striatus		NL	Soest - Brandenburg	Utrecht		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.15	5.2	5000.0						2014-10-10T00:00:00Z	10	10	2014	5243151	5243151	HUMAN_OBSERVATION		Observations	OBS.89080665				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T19:10:43.410Z		
1951967540	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080752	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Erithacus	Erithacus rubecula		SPECIES	Erithacus rubecula (Linnaeus, 1758)	Erithacus rubecula		NL	Leeuwarden	Friesland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	53.15	5.8	5000.0						2014-10-10T00:00:00Z	10	10	2014	2492462	2492462	HUMAN_OBSERVATION		Observations	OBS.89080752				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T18:51:06.554Z		
1951967541	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080722	Animalia	Arthropoda	Insecta	Odonata	Libellulidae	Orthetrum	Orthetrum cancellatum		SPECIES	Orthetrum cancellatum Linnaeus, 1758	Orthetrum cancellatum		NL	Leersum - Leersumse Veld	Utrecht		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.0	5.4	5000.0						2014-10-10T00:00:00Z	10	10	2014	1428686	1428686	HUMAN_OBSERVATION		Observations	OBS.89080722				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T00:47:38.792Z		
1951967542	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080584	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Adelphocoris	Adelphocoris lineolatus		SPECIES	Adelphocoris lineolatus (Goeze, 1778)	Adelphocoris lineolatus		NL	Oosterhout (NB) - Zuid	Noord-Brabant		4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.6	4.85	5000.0						2014-10-10T00:00:00Z	10	10	2014	9695352	9695352	HUMAN_OBSERVATION		Observations	OBS.89080584				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:09:16.559Z		
1951967543	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080897	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos		SPECIES	Anas platyrhynchos Linnaeus, 1758	Anas platyrhynchos		NL	Haastrecht - Het Doove Gat	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.95	4.75	5000.0						2014-10-10T00:00:00Z	10	10	2014	9761484	9761484	HUMAN_OBSERVATION		Observations	OBS.89080897				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:32:56.529Z		
1951967544	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080469	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Tachybaptus	Tachybaptus ruficollis		SPECIES	Tachybaptus ruficollis (Pallas, 1764)	Tachybaptus ruficollis		NL	Wilp - Yperenplas	Gelderland		5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.2	6.15	5000.0						2014-10-10T00:00:00Z	10	10	2014	2482048	2482048	HUMAN_OBSERVATION		Observations	OBS.89080469				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T23:44:48.943Z		
1951967545	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080628	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis helleborine		SPECIES	Epipactis helleborine (L.) Crantz	Epipactis helleborine		NL	Soest - Landgoed Pijnenburg	Utrecht		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.15	5.2	5000.0						2014-10-10T00:00:00Z	10	10	2014	8998684	8998684	HUMAN_OBSERVATION		Observations	OBS.89080628				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T20:01:12.614Z		
1951967546	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081123	Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus collybita		SPECIES	Phylloscopus collybita (Vieillot, 1817)	Phylloscopus collybita		NL	Breukelen - Landgoed Gunterstein	Utrecht		3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.15	5.0	5000.0						2014-10-10T00:00:00Z	10	10	2014	2493091	2493091	HUMAN_OBSERVATION		Observations	OBS.89081123				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T22:00:39.706Z		
1951967547	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080778	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Alcedo	Alcedo atthis		SPECIES	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis		NL	Velsen (gemeente) 	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.4	4.65	5000.0						2014-10-10T00:00:00Z	10	10	2014	2475532	2475532	HUMAN_OBSERVATION		Observations	OBS.89080778				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T15:30:29.808Z		
1951967548	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89081055	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps	Podiceps nigricollis		SPECIES	Podiceps nigricollis C.L.Brehm, 1831	Podiceps nigricollis		NL	IJsselmeer - Wieringermeer	Noord-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	52.85	5.05	5000.0						2014-10-10T00:00:00Z	10	10	2014	2482065	2482065	HUMAN_OBSERVATION		Observations	OBS.89081055				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T01:42:54.085Z		
1951967549	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080434	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Numenius	Numenius arquata		SPECIES	Numenius arquata (Linnaeus, 1758)	Numenius arquata		NL	Valleikanaal - Binnenveld	Utrecht		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.95	5.6	5000.0						2012-06-20T00:00:00Z	20	6	2012	2481792	2481792	HUMAN_OBSERVATION		Observations	OBS.89080434				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T01:13:08.462Z		
1951967550	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080946	Animalia	Chordata	Aves	Passeriformes	Sittidae	Sitta	Sitta europaea		SPECIES	Sitta europaea Linnaeus, 1758	Sitta europaea		NL	Veldhoven	Noord-Brabant		2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.4	5.4	5000.0						2014-09-27T00:00:00Z	27	9	2014	2484916	2484916	HUMAN_OBSERVATION		Observations	OBS.89080946				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-21T01:13:07.284Z		
1951967551	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/89080958	Animalia	Chordata	Aves	Anseriformes	Anatidae	Branta	Branta canadensis		SPECIES	Branta canadensis (Linnaeus, 1758)	Branta canadensis		NL	Haastrecht - Het Doove Gat	Zuid-Holland		1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	51.95	4.75	5000.0						2014-10-10T00:00:00Z	10	10	2014	5232437	5232437	HUMAN_OBSERVATION		Observations	OBS.89080958				CC_BY_NC_4_0	Stichting Natuurinformatie				2019-09-20T16:24:25.213Z		
